Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
42533,1.274591875,1.017686413,0.703313061,0.248837079,0.608602164,1.109380167,-0.025838145,-0.488367087,-0.326829346,-0.507284165,-0.303315474,-0.585813305,-0.983952137,0.452178632,-1.814647391,0.124673138,-1.047492419,0.140382339,1.377515733,2.884720847,0.187092288,0.491356167,-0.703264646,0.64190142,-0.245858688,0.494313008,0.669322364,1.188736121,802.1855943,0
1828,0.810062304,0.770250448,-0.122323382,-0.570253193,-0.700014835,-0.069434068,-0.191625916,0.358920509,-1.087514014,0.777138948,-2.116041116,-0.179531748,-0.238936074,-0.478273309,0.759087166,0.167475909,-1.761285767,-1.241214934,-0.859369355,1.286445392,0.19073643,0.98931384,1.140440439,0.236631786,-0.197906409,-1.585677472,-1.724092889,-0.836256712,4438.77443,0
1917,1.075175936,0.649364684,1.646368396,1.149409294,-0.062180054,-1.257645438,0.592124625,0.663218421,1.019833812,1.525470422,0.422422822,1.054451075,-0.742595242,-2.023265643,0.39258958,-1.353897462,1.435408701,-0.870906839,0.417836429,-0.470698838,1.42211529,0.322091513,-1.02959482,-0.775681976,-0.266919839,-1.308450142,-1.059446276,0.520567162,4508.646666,0
20618,-1.368704544,0.811203528,2.541619847,1.224389287,-0.237975813,0.182562991,-2.136331712,0.552261826,0.484523023,1.553633729,-1.181196275,0.431625986,1.154655905,0.586763382,-1.4035973,-0.20881757,0.125915391,2.116143574,0.471060018,0.88295481,-0.732318891,-0.646644921,-0.55248119,-1.109370857,-1.170928075,0.083373391,0.928879785,-1.533483729,4032.684776,0
32254,1.547999754,-0.161555984,0.706230975,-0.036888953,-0.303439387,-0.467797464,0.474134801,-1.645938898,0.675447296,0.885525204,-0.380521246,-0.833392378,-0.685198423,1.46017347,-2.192838285,-0.798699266,0.083516043,-0.374022392,-0.547849128,1.911201267,-0.356382094,1.253057618,-0.420374564,1.038311029,0.474936445,0.584253109,-1.289743865,0.301549607,875.2219739,0
105292,-0.761407543,-0.624876418,0.227991164,-0.58429503,-0.800641164,1.132702173,0.410916134,-0.025702233,0.888257399,-0.934781707,-0.25439957,1.834718224,1.345605684,0.659629587,0.081371647,1.138176955,-0.04379774,-0.300826103,-1.5655814,0.533740865,0.062462283,0.712943068,-1.275700742,-0.421188246,-0.314092252,0.275208542,-0.234587204,1.364922401,4200.917968,0
47362,0.192292978,-0.98040741,0.624582309,-1.615976334,-0.431822549,0.854788001,-1.378916549,-1.695719491,-0.869610337,1.403154849,-1.846189374,-0.907379856,0.136309026,-0.498805456,-0.155405316,-0.679657894,1.218032976,2.826305978,-2.187018839,-0.34510435,-0.579856087,-0.065575562,-0.018146682,1.39735413,0.032999649,0.601252519,-0.311353525,-1.045839406,938.7843736,0
20128,-0.148222878,-1.089349997,-1.101033086,-0.868596431,-1.112704595,-0.537159462,-1.941373129,1.736872773,-0.324417902,0.426522898,-1.734349334,-0.737328051,0.419856558,-2.14036483,-0.240002402,-0.495034523,0.142605497,-0.338727714,-0.937032206,1.373720962,-0.127614068,-0.107872411,-0.66356884,-2.621512414,0.079484142,-1.046984048,0.419375732,-0.758972517,2773.598854,0
123781,-0.878482837,1.212158689,0.180105467,-2.167090062,-1.694154662,0.77977281,-0.564361554,-0.354677444,0.445232363,-0.824778026,0.545375587,1.167026691,0.083277867,0.146352247,0.579564294,-0.907743279,1.548031115,-1.011313324,1.085903778,-1.273685804,-1.575508686,-0.62155921,0.226390037,0.181138944,-0.606364945,-1.748305288,0.670477628,0.361244306,3669.647898,0
65545,-1.412535763,-0.493144856,-0.731324607,-0.91064252,-0.700716661,0.271225614,0.18297336,-1.366463271,-0.345567119,0.861927554,-0.603818158,1.497560808,-0.852266191,-0.656895896,-0.745143649,-0.029866441,0.145805888,-0.709173127,-0.812604306,0.141453397,-0.380716113,1.293659419,1.726555135,0.855603422,0.764544095,0.882881558,-2.538740271,-0.346724572,258.7534663,0
82180,-1.743848117,1.054859069,0.509976917,0.356970097,0.625959649,1.366809467,0.284871017,-0.544265498,0.069425134,-0.221048683,-0.392906618,0.353556782,0.40601934,-0.9012527,0.687256215,-0.152145214,-2.67470664,0.291582527,0.930810077,0.758852875,-0.120480196,0.038004312,-0.039270664,0.087229548,-0.451420089,-1.267709254,0.284893323,0.191177445,2990.048646,0
87958,0.119018406,-0.18688583,-0.726359308,-0.050399951,0.234065991,0.737181307,1.70404648,0.207882429,-0.799722255,-1.949534351,0.072841605,-1.290612238,-0.429932014,-1.946759835,0.69453126,1.481808808,1.266881312,-0.474887008,-0.79193848,-0.107680669,-0.748668623,0.883561439,0.481973094,0.211955996,0.16854052,0.51492431,-0.680588973,2.444101356,1256.416469,0
140937,-1.52531909,-0.676241208,-0.344777445,2.323266984,-1.256603204,0.546995725,0.183419459,0.733248473,1.329730791,-0.980287551,-1.758216003,0.096898119,0.317609635,1.877002243,-2.660596109,-0.030317272,0.315271428,-0.130146683,0.015578297,0.625502425,1.294196608,-1.997528859,-0.019371508,0.572162249,0.095150723,-1.828887377,0.556147222,-0.414797046,2489.784515,0
133291,-1.133815595,-1.094364798,-1.871970906,-0.371056715,-0.406011353,1.327959479,-1.39882666,1.300309546,0.938530735,-0.065323522,-0.407705436,-1.367063595,0.603921207,-1.097195032,-0.068662214,1.34536433,-0.506901342,-0.042956555,0.500243527,0.652509155,0.437142058,0.147041231,-0.315605234,0.826975247,0.257274391,0.676805843,-1.779248829,-1.567974133,1920.127386,0
39809,-0.218035878,-0.588154357,-1.17324569,-0.449131741,0.692464341,0.015404682,-0.250971444,0.062909731,1.237077946,-0.104759549,-0.110619079,2.484745046,1.907103413,-1.821592612,0.200124816,1.538272269,-0.256719169,3.147866111,1.001494916,0.560058647,-0.109485677,0.285871057,0.73051916,0.603498438,1.075421785,-0.001729706,1.01585543,-0.659688908,3433.20588,0
116748,-2.6388085,1.418238783,0.354873803,1.0627696,-0.44849137,-0.773100456,-1.298643395,-0.333832074,0.659120474,-1.064953568,1.764535124,0.287167944,0.470877428,1.69464176,0.748081901,-0.35372586,-0.307744044,0.712645697,-0.489925198,-0.188478157,-0.597804209,-1.167600062,-0.938848903,1.228747169,-0.721363594,1.04088476,-0.714115779,0.185005159,2446.462468,0
5287,0.778979712,-1.08421008,-0.868846078,-1.926936288,-1.417766193,0.200839739,-0.179103554,0.685069371,-1.093875885,0.75107272,-0.920291651,0.801494188,0.9566253,0.031062342,0.54898452,-0.175010689,-1.241528468,-0.951055264,-0.67010906,-0.402917148,-1.539677137,-0.741138923,0.99688294,-0.472744919,-0.010679463,0.792277364,-0.386947511,-1.279501185,1508.849516,0
165459,-2.409888167,2.116746821,1.063773984,-1.481767223,2.257628546,-0.355414304,1.408910757,0.657635665,-0.47952704,0.519766562,0.788879581,-0.370275572,0.660528887,-0.124042526,-1.750929211,-0.573790038,0.87722166,-0.174204771,-2.008498151,-0.115384489,-0.682419984,0.752757373,-0.773853124,1.67079269,-0.041781226,-0.345060893,1.630742159,-0.68413782,4551.883363,0
8512,-0.077372391,-0.840607427,-0.953889088,0.663841361,-0.166958831,0.604196549,0.459242806,0.118778407,-0.701732484,-1.43576262,-0.001794598,1.805667175,-0.224985989,0.309397998,0.095663063,-1.227710393,-0.445862757,0.803034264,-0.458442265,-1.371693232,0.066340698,0.605821223,1.34828043,-1.033616313,-0.292277488,-0.547374354,-0.136418114,1.18369905,4795.30906,0
132414,0.015019227,0.749949971,0.453254501,-0.195424203,-1.1635789,0.061944035,-0.720784797,0.809622427,-0.25727489,2.633389966,-1.13559008,-0.502478591,0.679105163,0.435688466,-0.259466039,2.35853928,-0.868134325,1.082852954,3.292169398,1.37617604,-0.071628244,0.299593805,-0.3673949,0.95802698,0.488351536,0.31610819,0.987930008,1.631986208,4009.736335,0
108872,0.53806172,-0.145251294,-0.761875629,-0.172496034,0.171263526,0.402936872,0.59234077,-0.610248829,1.057763696,-1.214587983,-0.632941197,-0.858822697,-0.124278659,0.213228023,1.074857216,-0.568518421,4.298857572,-1.604412984,-0.246668567,0.541151514,-0.749989378,1.302434711,-0.824859041,0.394477838,-1.164605075,-0.501564145,-0.024442182,-0.394301177,2904.124239,0
150288,-0.041680802,-0.320559583,0.385469775,-0.937151158,-0.085603332,-1.204114733,-0.777782164,-0.024023127,-1.472760833,-0.457746197,0.866264362,0.304884907,-0.412915726,-1.506756299,-1.198627126,-0.90170888,-1.153042226,-1.417111574,-1.450090108,0.168586552,1.67151105,0.574493809,0.101806502,2.241082097,1.397848516,-3.276783779,1.664974922,-0.367912189,4422.118029,0
93070,2.017907964,-1.271420777,-1.534787329,0.239770174,-1.541478105,0.508286535,-2.763444164,-2.032973548,-0.583639426,0.375404098,0.776995487,0.880064386,-1.089846986,-1.584266686,-0.002572003,-1.060818863,-0.087785997,0.469966229,-0.179933546,-0.677410363,1.09615058,1.405530047,-1.57277458,0.298603676,1.444902186,-0.280755619,0.339826395,-1.226920824,3008.764776,0
79767,0.216316882,-0.098392983,-0.453182976,-0.808023255,0.093368861,-1.285222787,-1.23348391,1.389868205,-0.39448601,-0.454551851,-0.52027966,2.128694793,0.652723106,-0.728973818,0.871326893,-0.625380451,-2.300504002,-0.637741247,0.711741164,0.128883136,-0.437902417,-0.905240293,-1.073944292,0.687004065,-0.632369163,-0.860574023,0.516771809,0.253741355,745.0016459,0
97829,1.053612399,-1.158285996,-0.846213285,0.072743329,0.983735511,0.961760182,0.458440402,-0.491691609,-1.314016664,1.454276431,0.343724714,1.614297858,-0.568158595,-0.51010322,0.760410502,-0.303611797,1.254299853,-0.778209465,-0.627492856,0.108750514,0.584742114,0.24008616,0.474079601,-1.652893045,-0.098123515,-0.535256504,0.180132884,2.390019913,88.11945599,0
157686,-0.723462809,-1.6815771,0.883232575,-1.158483562,-0.232910207,0.963254377,0.77233604,1.39556387,0.204758255,-0.175289291,-1.037014697,1.19508489,0.62844918,-0.360030016,-0.154392774,1.242648804,-0.28244628,0.187079017,-1.11579057,-0.435539194,1.2964824,0.098180035,1.177171382,0.85436753,-1.792260153,0.297202668,-0.296147553,-0.368651652,3629.84692,0
167330,0.120756806,0.119598678,0.462262464,-0.182396987,-2.060198547,0.347954133,1.717647687,-0.656190737,-0.341979319,-0.921718436,-0.176558053,-0.68520023,0.004687247,0.228563416,1.179763382,1.812731093,0.816919909,0.790761543,2.512576114,1.050092455,0.347700069,-1.212255803,-0.587691805,0.281814307,-0.653928212,1.24109754,0.875103141,-0.333396471,3762.674659,0
42078,1.547570095,-0.635423107,-1.232576055,2.02486894,0.341921611,0.310086908,0.341179629,0.302224045,1.111816826,0.614520046,-0.429593125,-0.706340378,-0.284187377,-0.279567679,-0.731084105,-2.081447652,-0.943270974,-0.238929781,0.371963927,-1.130481637,-0.165978277,1.776093516,1.275133943,0.736418742,2.310489464,1.837650607,-0.747324772,0.496311787,4629.204109,0
106288,-0.237695125,1.684348516,-0.203180737,-0.42493579,0.602900045,-0.223656071,1.347159293,0.054743955,-0.2751234,-2.899410201,0.931777266,-0.877846378,-0.863574935,-0.680696051,0.732162892,1.587620995,-1.615674302,-1.943053908,1.531632234,-0.910555568,-1.81326772,-0.456730296,-0.412995575,-0.952905746,0.600283569,0.48962549,0.728574634,-0.451876631,4121.363344,0
83524,0.192234764,1.000021715,-0.772317843,-0.131758188,-0.586412077,-0.603228672,0.630093158,-0.601994147,0.458942158,0.533819011,0.462842579,-0.150653899,1.300788053,0.394711976,0.898213177,1.677623227,-0.745987568,-0.528573682,-0.400302095,1.111550398,-0.067207455,0.391168557,0.182142091,-0.498808021,0.68410054,-0.595063941,0.961136175,-0.434369608,3198.272266,0
12219,0.980853449,1.697432181,0.950257194,-0.202522997,-0.579061601,-0.014979205,0.93740271,0.479608786,0.114985368,1.289924851,-0.676067233,-1.913274518,-0.392640662,0.713827126,-1.368167931,-0.619919271,1.345478701,-1.16040527,1.773397137,1.504122739,-0.757215996,-0.48802582,0.190644644,0.181455126,-0.495065985,0.969368741,0.536753642,1.381719861,952.3268741,1
235,-0.74222952,-0.680882905,1.271524148,0.174531408,2.2578563,1.982684922,1.101720487,1.276949255,-2.481512538,-2.306672214,-0.576493337,1.365457894,1.586582595,-0.808787065,1.30288617,-0.910953271,0.577190133,0.561724858,0.907428532,0.27899729,-0.594139094,1.139430999,1.530746386,-0.071175111,-0.102116279,-1.510984795,-0.941746295,-1.292706923,2970.658363,0
42929,-2.161560333,0.13613774,-1.441645147,0.46815198,-0.658214299,0.229318917,0.487017156,1.7897907,-1.435145593,-0.404002661,-0.029049953,-1.024586693,-0.818211697,-1.367941113,-1.648559884,0.521890055,-1.616449571,2.050496991,0.511174823,-0.987221293,-0.320240202,-0.25526407,0.884336878,0.272702704,-0.059841982,-0.690732485,0.447507292,-1.082717244,2173.991104,0
127309,0.255573654,-2.62067096,0.826702974,0.257237751,-1.121880966,-1.345749104,1.074848722,0.742723061,0.383540469,-1.646178044,-0.161286834,-1.148098534,1.507674335,0.180191228,0.373734775,-0.638145944,-2.41956644,0.287918851,-1.228743763,1.32228055,-0.220604269,-0.261407022,-0.203291007,0.165376828,-1.40119957,-0.229628535,1.048436316,0.643785048,1161.310238,0
67444,0.988669169,-0.281802381,-0.823296069,0.279315842,0.025114084,-1.708358966,-0.698553049,-1.210032967,0.337961817,0.013128618,-0.279523497,-0.405831777,0.083941214,-0.420652567,-0.468814822,1.497931744,-0.321218996,0.441013452,-0.73571554,0.211527273,-0.376761022,0.021541641,2.435330806,-0.496266185,0.118599558,-1.925281574,-1.267003993,-0.149699135,3995.846409,0
139639,-1.351445765,0.098498348,-0.252916773,-0.180833384,0.574842326,-1.438074351,-2.42661796,-1.405578911,-0.068669855,2.243520373,-0.351954729,-1.342383031,0.860729867,0.836084498,1.012349797,0.490857232,1.092371862,0.813000817,0.450056126,0.123148782,-1.334196991,0.084541879,-0.056666517,-0.239038313,0.750382237,0.246886242,-1.525518004,-1.075639338,748.6298742,0
101834,0.670219897,0.154048078,0.032254229,0.100289723,0.532433729,-0.37759658,0.650739704,1.138935821,1.330133308,0.229272954,1.379186979,0.644290593,-1.300547329,-0.985213537,0.329789707,-0.754377995,-0.758517049,1.348046244,-0.34728231,1.544775885,-1.748853082,-0.548479302,0.015323181,-0.746868503,1.765913676,-0.822177037,0.84547458,0.290980278,3152.065529,0
84555,0.676966387,-0.042368411,1.816606164,-0.213955429,-2.468067754,1.265799084,0.374778531,-0.997291511,0.509974741,-0.218596546,-0.451920283,-0.966022297,-1.305357418,-1.205791261,1.790900881,0.292340295,1.076310357,-0.581855257,0.372540448,0.834796261,0.823541616,-0.771954231,0.332460243,2.757178501,0.239651608,0.245148197,-0.646602666,-0.333650812,3054.158834,0
73698,-2.273496259,0.066592572,-1.003849727,-1.812358706,-0.660731506,-1.023483786,-0.875272099,0.615955089,1.570295513,-2.824373289,0.299981203,0.501469274,0.258003243,-0.63333387,1.136748038,0.07028445,0.126970257,-0.052937761,-0.476782034,-0.36827006,1.698895986,-0.53916327,-0.420722852,0.339720288,-0.134804811,-0.265680869,0.74647566,0.171293408,1518.765859,0
124450,-0.936288632,-2.713242634,0.834749723,2.63061501,1.152888045,1.421746485,-1.262452402,0.133940296,-2.459667147,-1.106122434,2.422668876,0.924880893,-1.013872314,0.519783146,0.131848317,-1.920326589,1.752768462,0.948463937,0.421496658,-1.570467072,0.104328086,-0.155302427,1.384122977,1.756147712,-0.132752097,-0.841320809,1.711151469,-0.282745946,2146.766466,0
136487,-0.395828781,0.256221836,-1.171504408,0.72817275,0.326689465,0.179448392,0.1306749,1.318701356,1.734148024,-0.133018916,-0.84648893,-0.549357432,1.328988385,-0.35162445,1.20500946,-0.987043632,-0.678712962,-0.941697626,-0.655250835,-0.315754057,-1.095204234,0.271616821,-0.095601229,-1.040332124,0.368508944,-0.999154943,-1.471734623,-1.479879788,583.7420936,1
167231,-0.179624,0.483439892,-1.240593585,-0.979319205,-1.235791412,0.483443668,0.716921952,0.509951667,-0.607152966,0.093158262,0.192717343,-0.717453072,0.364004883,-0.088597429,-0.103191536,-0.6577736,-0.060044002,-1.509034244,0.450261981,0.47385585,0.989972011,-0.406338618,0.647469312,-0.088450392,0.76916844,-0.048402191,-1.558988449,1.059350813,128.6390556,0
43925,-0.743134265,1.338025403,0.028463448,0.230060404,1.242409308,0.456039588,0.519910072,-0.030578532,0.024863633,0.34311528,0.244464743,-0.802166855,-0.644176856,-0.495214189,-1.089218498,0.379488393,-0.655193527,-0.465063429,-1.00851208,0.637508246,2.071043567,-1.138036941,-2.742424882,-0.446117424,1.066819026,0.724857339,0.802441194,1.692349614,66.08094491,0
137023,-0.797002804,0.368738059,0.021729491,-1.346140723,0.964897719,0.590665297,-1.019645336,2.061245468,1.186771904,0.768094696,-0.011097052,-1.08221974,-0.920040496,1.015500267,-0.45741151,0.566378515,0.98535071,1.256392409,-0.342798413,-1.22601841,1.213504903,-1.20833924,0.131451588,0.395936614,-2.123826578,0.693956121,1.312430751,-0.920966941,872.4386078,1
87388,1.671482891,-0.130737067,-2.832318318,-0.494201549,-0.296601608,-0.411365488,-0.795383679,0.823247502,-2.114764896,-0.905668336,0.041106484,-0.420357478,-0.288534109,0.483052434,-0.114771661,1.206545973,0.590817457,0.140504872,-0.215005762,-0.649355423,1.345552325,-0.913458167,-0.336239106,0.204143541,1.065124141,0.29350687,1.714352695,1.610496819,4334.998367,0
8007,-0.107559132,1.104941922,1.159596289,-1.481988541,0.879467187,-2.334415589,0.669485355,0.554732217,-0.253333741,0.040089862,-0.878984531,0.067380602,-0.567828761,-1.522602919,-3.107819873,-0.704680758,-1.698436027,-0.466255083,-0.901821116,-2.954663367,-1.167810172,0.331239543,0.071400789,-1.136831833,-1.200406391,0.572583098,0.806625463,-0.10594399,2613.521084,0
58596,-0.69504366,-2.357334225,-2.139114124,-0.051184846,1.999755832,-0.588357022,0.072686125,-0.682606072,1.008815355,-0.496307477,0.358844383,-1.383016005,0.495290555,0.901179866,1.383664517,-1.482086337,0.692174527,1.015734835,-0.641737456,0.346399961,-0.563852237,0.876722776,-1.157924952,0.475844057,-0.98315082,0.074322419,-0.134164197,-3.029402695,586.4626477,0
121101,-0.041169477,-0.514948531,-0.145937436,-1.581355226,-1.054380195,-0.887879186,1.060153915,-1.146643084,-0.617049788,-0.93834364,-1.837235215,-0.641992656,-0.076741731,0.590402358,-0.09700763,-0.847023517,-1.48900749,0.553480518,0.28005764,-1.714091673,1.207005587,-1.103835958,-0.182760919,0.267554572,-0.210085028,-0.657792602,0.095880526,0.425076081,4527.569929,0
161595,0.537090833,-0.76580998,1.327615452,0.388422894,0.555446182,0.310562484,-0.32327194,-0.2594681,0.913740741,-0.87185922,1.797837268,0.157776603,1.168376234,1.084777022,0.964040435,-0.706058989,-0.911229819,-0.776953235,0.707843228,-0.458396736,-1.207534462,0.425126961,0.183626621,0.294575709,0.501295328,1.404409339,0.33626755,-2.201611339,2844.874948,0
88861,0.051626377,-0.0345218,2.209183967,0.682221081,1.985944776,0.219238917,0.739524801,-1.498824779,0.67638172,0.540868445,1.713039283,0.034675925,0.632220439,-0.528719001,0.160520187,-0.801790055,0.745690974,-0.189830479,0.25071676,-0.897651395,-0.553633061,0.370599411,-0.356678947,1.152336924,-1.314025299,-0.655140467,1.683659667,-0.488727533,140.3997575,0
86740,-0.205727591,-2.198692812,-0.363049864,-0.8269806,0.653029553,-0.272379623,-0.039649826,-0.32197699,0.169166875,-2.564226923,-0.329231833,-2.667189588,-0.866979632,-0.939005887,-1.541296253,-0.021596922,-1.254462498,-1.024146925,0.506759907,0.672916031,0.189054171,1.835322136,0.597029037,0.947751273,-0.594748357,1.575919915,0.292981945,0.706519027,3813.881846,0
15524,-0.650016669,1.319635662,-1.432949084,0.160894204,-0.754382859,1.75552498,-0.722801237,0.800953569,0.59889961,-1.855070083,1.0517517,0.633631828,-0.425555072,-0.082678471,0.079423349,0.698221628,-0.37141625,0.143385734,0.085805189,0.383887819,0.538062815,2.323593455,0.064256118,1.62516442,0.286443671,0.636307744,-0.689722463,0.475066032,2367.702331,0
150354,-0.662130845,-0.2498099,1.290548226,-0.879964352,0.23891324,-0.640728613,0.928162834,0.981789837,1.294633304,3.167190144,-0.293369115,1.238449608,-0.864511025,0.163045473,-0.119849683,-0.411852224,0.759385878,0.636336626,-0.694895878,-0.733708667,-0.275047271,1.061573592,0.636847649,0.338932456,0.482681479,-0.253002227,0.223061435,-0.720656111,2664.782971,0
155002,-0.597808386,0.318796691,0.86515655,0.511730964,1.36988326,-2.225733337,-0.992560915,-0.342004268,0.60250097,-0.664506137,0.009810028,-0.572641436,-0.863615564,1.185349547,-0.685699047,0.501095885,0.415205823,-2.458026386,-1.72685831,0.154245035,0.010302392,0.70412512,0.97665744,0.913926773,0.458861349,-1.284755718,-1.562670501,0.627759635,3066.521051,0
131149,0.338814601,0.223091225,-0.48899229,-0.688618049,-1.015766467,0.119456673,0.074151896,2.935974875,0.929128863,1.468864341,-0.680935389,-1.734907477,-1.795279423,0.636524463,-0.390298728,0.970052387,0.356724451,-1.02017409,-0.529548013,0.675495285,0.165210056,0.532512353,1.056534632,-0.19033868,0.94122184,0.336826033,-0.555369672,0.901416812,473.1575214,0
125501,-0.994180092,1.262489895,-0.615737458,0.788970125,-0.030096707,1.189194972,0.177486415,1.273340552,-0.881293734,-0.064659044,0.819772035,-0.764387698,0.941249634,0.149087293,0.026513567,-0.010544496,0.791796282,1.678595743,-0.121621555,0.303678707,-0.22700646,-0.731399485,-0.382142235,0.192008285,1.14369653,-0.047547271,-0.307608714,-0.60270602,4738.753191,0
20611,0.393269223,-1.861950135,-0.717392164,-1.81159182,-0.243482822,0.287160878,-0.120288712,-0.029969424,0.581993804,-0.561573156,-0.581288957,-0.793881545,1.292320135,-0.127525355,-2.454257736,-1.137437598,1.307022264,-0.335543846,-0.627795352,-3.375558843,-0.502362648,-1.144218817,-0.397049341,0.581005508,0.107416735,1.213403176,-0.389713324,-0.341102445,1277.706913,0
148056,1.412994756,0.112321165,-0.344586536,-1.004975915,-0.631411637,-0.356638494,0.9907995,1.141423425,0.489364985,0.657198283,0.785154858,1.199855336,-0.987556597,0.015257004,0.360055349,-0.279069763,-1.240529066,1.658711627,1.552858498,2.308533249,-0.121865316,-1.558353704,1.604475377,-0.494253112,-0.068637496,-1.038473948,-1.586633379,0.19908236,3109.539281,0
14060,0.325707358,1.146178261,0.316068142,-1.108816321,0.241554868,0.240447505,0.572615392,-0.579493068,1.12389329,0.080592886,-0.042043768,-1.093648033,-1.088248104,-0.394317981,0.603999989,1.020417104,0.333245617,-1.275059635,0.276396197,0.537737894,-0.541293236,0.157401513,-0.917933672,0.061729742,-0.793560625,1.05693831,-1.186771112,-1.157602403,4277.959269,0
43303,-0.369585529,-0.097986447,-0.566014583,0.203353758,-0.100717254,1.838906564,0.453428489,0.253915719,-1.157995637,-0.179073992,-0.017246288,-0.358034543,0.560927766,0.678937159,0.500919443,0.630263192,0.964518581,-0.531793843,-0.091520322,1.123349184,0.892928176,-0.751730887,-0.420107203,-1.281436844,-0.578436528,1.474865545,-0.019821686,-0.810082365,1660.255758,0
160359,-1.298126885,-0.951269393,-0.439580276,0.555089699,0.64335018,-0.875128028,0.068463064,-0.360566732,1.073610295,-0.043993674,-1.491322285,1.67823656,-0.819375081,-1.452186759,-0.281446919,-1.067317262,0.767853456,0.217655562,0.547070744,-0.722516741,0.305606353,0.793941283,-0.161138194,1.23395323,-1.362529982,-0.719345767,0.838483618,0.999192254,3138.137246,0
39711,1.578106808,-0.603890116,0.641279019,0.280637367,1.140969494,0.030873184,1.856327713,-1.211776919,-0.879163945,0.394033505,0.059852031,0.16098056,1.274075156,0.00869462,1.964141349,1.177449849,-0.159327743,-0.318589427,2.022456805,-0.933870845,-0.073252626,-1.124368721,-0.856938077,1.263001768,1.388982665,0.737970768,-0.417669446,2.297604203,4944.396857,0
143026,-1.170017651,-0.392942002,-1.482414141,-0.508976528,-1.27283042,0.669942776,1.464667259,0.532631134,2.340643291,-0.68820746,-1.14584114,0.195597429,-0.71674441,1.044140007,0.510986655,-0.330605324,-0.217102107,1.265450907,-0.281544353,-0.530241915,-0.238659959,0.253365599,0.112800551,-1.213382594,-0.0683111,1.403685193,0.075216799,0.607589187,4259.144283,0
73340,0.848562034,-0.72105003,-0.37593572,-2.795087066,0.067531064,0.253887191,0.919429116,-0.005902242,-0.888471967,-0.481860515,0.061594442,-0.101196972,-2.138417923,-1.13570258,-0.41785672,-1.072723971,0.824331289,-0.1183497,-0.96424235,2.000145666,1.043095681,-0.763401755,1.21510348,1.15772351,0.744159336,1.361046115,0.877367811,0.264664209,3896.644133,0
102974,0.638517861,-0.152811117,-1.675941019,0.038702295,-0.053126139,-0.247867059,0.755102731,0.068283276,-1.166773793,-0.977535693,1.939768263,0.977686654,-0.130261976,1.944667122,-1.238868283,-0.031907446,0.214025026,0.712086691,0.321846246,-0.317880491,-0.367775567,-1.378614877,-1.91261559,0.967998215,2.677091653,1.052541265,2.67070454,1.829514943,2197.061706,0
149646,-0.236768603,1.508247403,0.108412473,0.788049084,0.203414673,-0.426325866,-0.602258177,-0.027135233,-0.290505161,-1.207455681,-1.389553579,0.404051141,-0.592314538,-1.077288676,-1.364926981,-1.524949026,1.094130882,-1.092019882,-1.149290484,-0.06367102,0.725088475,-0.813412162,-0.516329058,0.319921259,2.226314397,1.719833183,-0.316196706,-0.926073572,2256.896428,0
140256,-0.262978804,-0.597364766,-1.939405408,2.680508872,-0.015470845,-0.285194475,-0.049079204,-0.898101205,1.048364886,1.850083345,-0.146905425,1.853543012,0.147286284,-0.504692215,0.399873588,0.650220337,0.109869873,0.264397836,-0.953358647,1.856323257,1.185105891,-0.647244311,0.119407643,0.322362874,1.108785779,0.066735661,-0.84155292,0.082552916,2428.213928,0
150168,-1.835711274,-0.487673974,0.890010127,-0.424395221,-0.980662912,0.532032325,0.635820903,1.588337957,0.355047671,-0.906252341,-0.635497741,1.962664098,-0.348912107,1.025934207,0.721856992,1.144644517,-0.373555475,-0.313784002,1.424004832,-0.360917079,0.49236309,-0.02100736,1.564632758,0.572558057,-0.376853275,-0.044857358,0.790073565,0.828592459,3452.467663,0
67728,0.330065001,0.459780584,-1.314637396,-0.665315511,1.454749535,0.473772362,1.051581045,0.24873823,1.679501843,0.998595109,-1.040318298,0.313716854,0.576541716,1.452033229,0.124268738,-1.001279145,-1.763467604,-1.001456998,1.295807872,0.015681394,-1.612656702,-0.604484476,-1.493742728,-1.313997223,0.801017539,1.569277139,0.851897352,-0.830378698,722.541797,0
165088,0.619926332,-0.174820364,-1.772578565,0.320254781,1.880761146,2.094718584,0.892047803,-0.266965946,-0.300496566,-0.355829079,-0.791241477,-0.037225901,0.423126645,0.357479591,-0.056565635,-0.168340168,-0.230436508,0.466555769,0.650241795,-1.325691162,-0.423754792,-0.926409287,0.868995922,2.304070256,-0.005119735,-2.359574967,-1.307895354,-1.639543185,4305.279097,1
11246,-1.089080116,-1.329185133,-0.363613296,-0.256158443,0.546889703,-1.536789514,0.580962295,-1.309210353,-0.489966952,0.540476196,1.470822873,0.163620798,0.325735842,0.331135437,-0.339106073,0.87161441,-1.23095421,1.362183988,0.389871836,1.945043858,-0.854452744,-0.801601156,-0.163296396,-2.169465059,-0.940082669,-0.284757521,-1.118799643,0.82288534,91.37714187,0
